funding_time,entry_time,hold_time_min,entry_price,exit_price,actual_fr,actual_extreme,price_pnl_pct,fees_pct,slippage_pct,gross_pnl_pct,net_pnl_pct,correct_prediction
2025-07-14 16:00:00,2025-07-14 15:30:00,30.0,2.648,2.567,-0.00328755,1,3.058912386706947,0.08,0.04,3.058912386706947,2.938912386706947,True
2025-07-15 08:00:00,2025-07-15 07:30:00,30.0,2.551,2.529,-0.00300085,1,0.8624068992552034,0.08,0.04,0.8624068992552034,0.7424068992552034,True
2025-07-15 12:00:00,2025-07-15 11:30:00,30.0,2.47,2.471,-0.00232445,1,-0.04048582995950971,0.08,0.04,-0.04048582995950971,-0.16048582995950972,True
2025-07-15 16:00:00,2025-07-15 15:30:00,30.0,2.501,2.545,-0.00081192,1,-1.7592962814874067,0.08,0.04,-1.7592962814874067,-1.8792962814874068,True
2025-07-16 00:00:00,2025-07-15 23:30:00,30.0,2.584,2.581,-0.00035472,1,0.11609907120743473,0.08,0.04,0.11609907120743473,-0.0039009287925652683,True
2025-07-16 04:00:00,2025-07-16 03:30:00,30.0,2.53,2.525,4.588e-05,0,0.19762845849801955,0.08,0.04,0.19762845849801955,0.07762845849801955,False
2025-07-16 08:00:00,2025-07-16 07:30:00,30.0,2.565,2.545,-0.00039307,1,0.7797270955165699,0.08,0.04,0.7797270955165699,0.6597270955165699,True
2025-07-16 20:00:00,2025-07-16 19:30:00,30.0,2.552,2.573,5e-05,0,-0.8228840125391813,0.08,0.04,-0.8228840125391813,-0.9428840125391813,False
2025-08-08 16:00:00,2025-08-08 15:40:00,20.0,2.704,2.649,-0.00232937,1,2.034023668639059,0.08,0.04,2.034023668639059,1.914023668639059,True
2025-08-09 08:00:00,2025-08-09 07:30:00,30.0,2.725,2.737,-0.00011285,1,-0.44036697247706463,0.08,0.04,-0.44036697247706463,-0.5603669724770647,True
2025-08-09 20:00:00,2025-08-09 19:30:00,30.0,2.746,2.737,-0.00014082,1,0.32774945375090664,0.08,0.04,0.32774945375090664,0.20774945375090662,True
2025-08-10 20:00:00,2025-08-10 19:30:00,30.0,2.657,2.656,5e-05,0,0.03763643206623597,0.08,0.04,0.03763643206623597,-0.08236356793376404,False
2025-08-19 16:00:00,2025-08-19 15:30:00,30.0,2.292,2.259,5e-05,0,1.4397905759162268,0.08,0.04,1.4397905759162268,1.3197905759162267,False
2025-08-28 12:00:00,2025-08-28 11:30:00,30.0,2.382,2.378,5e-05,0,0.16792611251049552,0.08,0.04,0.16792611251049552,0.04792611251049552,False
2025-10-11 00:00:00,2025-10-10 23:30:00,30.0,1.568,1.557,-0.00024367,1,0.7015306122449056,0.08,0.04,0.7015306122449056,0.5815306122449057,True
2025-10-11 04:00:00,2025-10-11 03:30:00,30.0,1.518,1.538,-3.026e-05,1,-1.3175230566534926,0.08,0.04,-1.3175230566534926,-1.4375230566534927,True
2025-10-11 16:00:00,2025-10-11 15:30:00,30.0,1.613,1.619,5e-05,0,-0.37197768133912,0.08,0.04,-0.37197768133912,-0.49197768133912,False
2025-10-14 08:00:00,2025-10-14 07:30:00,30.0,1.656,1.645,-0.00011206,1,0.6642512077294626,0.08,0.04,0.6642512077294626,0.5442512077294626,True
2025-10-14 12:00:00,2025-10-14 11:30:00,30.0,1.667,1.65,3.569e-05,0,1.0197960407918492,0.08,0.04,1.0197960407918492,0.8997960407918492,False
2025-10-14 20:00:00,2025-10-14 19:30:00,30.0,1.725,1.71,9.1e-07,0,0.8695652173913114,0.08,0.04,0.8695652173913114,0.7495652173913114,False
2025-10-16 00:00:00,2025-10-15 23:30:00,30.0,1.61,1.61,1.748e-05,0,0.0,0.08,0.04,0.0,-0.12,False
2025-10-16 04:00:00,2025-10-16 03:50:00,10.0,1.609,1.615,-0.00010402,1,-0.37290242386575545,0.08,0.04,-0.37290242386575545,-0.49290242386575545,True
2025-10-16 12:00:00,2025-10-16 11:30:00,30.0,1.638,1.65,-6.303e-05,1,-0.7326007326007333,0.08,0.04,-0.7326007326007333,-0.8526007326007333,True
2025-10-17 12:00:00,2025-10-17 11:30:00,30.0,1.412,1.395,5e-05,0,1.2039660056657158,0.08,0.04,1.2039660056657158,1.0839660056657157,False
2025-10-18 04:00:00,2025-10-18 03:35:00,25.0,1.404,1.398,-4.965e-05,1,0.4273504273504277,0.08,0.04,0.4273504273504277,0.3073504273504277,True
2025-10-18 20:00:00,2025-10-18 19:30:00,30.0,1.414,1.424,3.544e-05,0,-0.7072135785007079,0.08,0.04,-0.7072135785007079,-0.8272135785007079,False
2025-10-20 20:00:00,2025-10-20 19:30:00,30.0,1.473,1.477,-3.067e-05,1,-0.27155465037338783,0.08,0.04,-0.27155465037338783,-0.3915546503733878,True
2025-10-21 08:00:00,2025-10-21 07:30:00,30.0,1.432,1.428,3.06e-06,0,0.27932960893854775,0.08,0.04,0.27932960893854775,0.15932960893854772,False
2025-10-21 16:00:00,2025-10-21 15:30:00,30.0,1.501,1.515,5e-05,0,-0.9327115256495679,0.08,0.04,-0.9327115256495679,-1.052711525649568,False
2025-10-22 08:00:00,2025-10-22 07:30:00,30.0,1.393,1.401,-0.00010305,1,-0.5743000717875095,0.08,0.04,-0.5743000717875095,-0.6943000717875095,True
2025-10-22 12:00:00,2025-10-22 11:30:00,30.0,1.406,1.4,7.16e-06,0,0.4267425320056903,0.08,0.04,0.4267425320056903,0.3067425320056903,False
2025-10-23 00:00:00,2025-10-22 23:30:00,30.0,1.377,1.38,-2.073e-05,0,-0.21786492374726882,0.08,0.04,-0.21786492374726882,-0.3378649237472688,False
2025-10-23 04:00:00,2025-10-23 03:30:00,30.0,1.4,1.399,-0.00032813,1,0.07142857142856357,0.08,0.04,0.07142857142856357,-0.04857142857143643,True
2025-10-23 12:00:00,2025-10-23 11:30:00,30.0,1.407,1.393,-0.00011179,1,0.9950248756218913,0.08,0.04,0.9950248756218913,0.8750248756218914,True
2025-10-23 20:00:00,2025-10-23 19:30:00,30.0,1.446,1.447,-5.98e-06,0,-0.06915629322269101,0.08,0.04,-0.06915629322269101,-0.18915629322269104,False
2025-10-24 00:00:00,2025-10-23 23:30:00,30.0,1.432,1.434,-4.186e-05,1,-0.13966480446927387,0.08,0.04,-0.13966480446927387,-0.25966480446927387,True
2025-10-24 08:00:00,2025-10-24 07:35:00,25.0,1.448,1.44,-4.95e-05,1,0.5524861878453043,0.08,0.04,0.5524861878453043,0.43248618784530435,True
2025-10-24 20:00:00,2025-10-24 19:30:00,30.0,1.426,1.425,5e-05,0,0.07012622720896844,0.08,0.04,0.07012622720896844,-0.04987377279103156,False
2025-10-25 04:00:00,2025-10-25 03:30:00,30.0,1.45,1.447,-9.817e-05,1,0.2068965517241305,0.08,0.04,0.2068965517241305,0.0868965517241305,True
2025-10-25 12:00:00,2025-10-25 11:30:00,30.0,1.449,1.449,-3.5e-07,0,0.0,0.08,0.04,0.0,-0.12,False
2025-10-26 16:00:00,2025-10-26 15:30:00,30.0,1.519,1.52,-3.635e-05,1,-0.06583278472680132,0.08,0.04,-0.06583278472680132,-0.18583278472680134,True
