funding_time,entry_time,hold_time_min,entry_price,exit_price,actual_fr,actual_extreme,price_pnl_pct,fees_pct,slippage_pct,gross_pnl_pct,net_pnl_pct,correct_prediction,cumulative_pnl
2025-10-30 20:00:00,2025-10-30 19:30:00,30.0,0.04919,0.04909,-0.00099655,1,0.20329335230737125,0.08,0.04,0.20329335230737125,0.08329335230737125,True,0.08329335230737125
2025-10-31 00:00:00,2025-10-30 23:30:00,30.0,0.05031,0.05058,-0.00043363,1,-0.5366726296958844,0.08,0.04,-0.5366726296958844,-0.6566726296958844,True,-0.5733792773885131
2025-10-31 04:00:00,2025-10-31 03:30:00,30.0,0.05195,0.05224,-0.00022791,1,-0.5582290664100068,0.08,0.04,-0.5582290664100068,-0.6782290664100068,True,-1.25160834379852
2025-11-01 04:00:00,2025-11-01 03:30:00,30.0,0.05119,0.05133,-9.357e-05,0,-0.27349091619457166,0.08,0.04,-0.27349091619457166,-0.39349091619457166,False,-1.6450992599930916
2025-11-01 08:00:00,2025-11-01 07:40:00,20.0,0.05121,0.05161,1.353e-05,0,-0.7810974419058866,0.08,0.04,-0.7810974419058866,-0.9010974419058866,False,-2.546196701898978
2025-11-03 00:00:00,2025-11-02 23:40:00,20.0,0.05055,0.05066,-0.00016246,0,-0.2176063303659723,0.08,0.04,-0.2176063303659723,-0.33760633036597226,False,-2.8838030322649506
2025-11-03 16:00:00,2025-11-03 15:35:00,25.0,0.04406,0.04332,-0.00053322,1,1.6795279164775407,0.08,0.04,1.6795279164775407,1.5595279164775406,True,-1.32427511578741
2025-11-04 04:00:00,2025-11-04 03:35:00,25.0,0.04565,0.04575,-0.00010899,0,-0.21905805038334264,0.08,0.04,-0.21905805038334264,-0.33905805038334264,False,-1.6633331661707527
2025-11-05 00:00:00,2025-11-04 23:30:00,30.0,0.04656,0.04694,-0.00032355,1,-0.8161512027491524,0.08,0.04,-0.8161512027491524,-0.9361512027491524,True,-2.599484368919905
2025-11-05 08:00:00,2025-11-05 07:30:00,30.0,0.05814,0.05733,-0.00980463,1,1.393188854489161,0.08,0.04,1.393188854489161,1.273188854489161,True,-1.3262955144307442
2025-11-05 12:00:00,2025-11-05 11:30:00,30.0,0.05437,0.05215,-0.0024065,1,4.083134081294832,0.08,0.04,4.083134081294832,3.9631340812948315,True,2.6368385668640872
2025-11-06 08:00:00,2025-11-06 07:30:00,30.0,0.07823,0.08399,-0.00485245,1,-7.362904256679026,0.08,0.04,-7.362904256679026,-7.482904256679026,True,-4.846065689814939
2025-11-07 04:00:00,2025-11-07 03:30:00,30.0,0.06923,0.06732,-0.00084049,1,2.7589195435504767,0.08,0.04,2.7589195435504767,2.6389195435504766,True,-2.207146146264462
2025-11-07 20:00:00,2025-11-07 19:30:00,30.0,0.08391,0.08342,-3.388e-05,0,0.5839590036944396,0.08,0.04,0.5839590036944396,0.4639590036944397,False,-1.7431871425700225
2025-11-08 12:00:00,2025-11-08 11:30:00,30.0,0.09507,0.09431,-0.00252015,1,0.7994109603450055,0.08,0.04,0.7994109603450055,0.6794109603450055,True,-1.0637761822250171
2025-11-09 04:00:00,2025-11-09 03:30:00,30.0,0.09559,0.1013,-0.00223433,1,-5.973428182864324,0.08,0.04,-5.973428182864324,-6.093428182864324,True,-7.157204365089341
2025-11-09 08:00:00,2025-11-09 07:30:00,30.0,0.11093,0.11145,-0.00679125,1,-0.46876408545929205,0.08,0.04,-0.46876408545929205,-0.588764085459292,True,-7.7459684505486335
2025-11-09 12:00:00,2025-11-09 11:30:00,30.0,0.11249,0.10643,-0.00174175,1,5.38714552404659,0.08,0.04,5.38714552404659,5.26714552404659,True,-2.478822926502043
2025-11-10 08:00:00,2025-11-10 07:30:00,30.0,0.11794,0.11499,-0.00077411,1,2.5012718331354997,0.08,0.04,2.5012718331354997,2.3812718331354996,True,-0.09755109336654355
2025-11-10 20:00:00,2025-11-10 19:45:00,15.0,0.11493,0.11513,-0.00046065,1,-0.17401896806751227,0.08,0.04,-0.17401896806751227,-0.29401896806751227,True,-0.3915700614340558
2025-11-11 08:00:00,2025-11-11 07:30:00,30.0,0.12377,0.1258,-0.00103932,1,-1.6401389674395976,0.08,0.04,-1.6401389674395976,-1.7601389674395977,True,-2.1517090288736536
2025-11-12 00:00:00,2025-11-11 23:30:00,30.0,0.13937,0.13316,-0.00062638,1,4.455765229245888,0.08,0.04,4.455765229245888,4.3357652292458875,True,2.184056200372234
2025-11-12 04:00:00,2025-11-12 03:30:00,30.0,0.13371,0.13311,-0.00164098,1,0.4487323311644525,0.08,0.04,0.4487323311644525,0.3287323311644525,True,2.5127885315366862
2025-11-12 16:00:00,2025-11-12 15:50:00,10.0,0.12354,0.12004,-0.00108871,1,2.833090497005021,0.08,0.04,2.833090497005021,2.713090497005021,True,5.225879028541707
2025-11-13 08:00:00,2025-11-13 07:35:00,25.0,0.12987,0.1301,-0.00079383,1,-0.17710017710016185,0.08,0.04,-0.17710017710016185,-0.29710017710016184,True,4.928778851441545
2025-11-14 00:00:00,2025-11-13 23:30:00,30.0,0.15446,0.1531,-0.00506367,1,0.8804868574388013,0.08,0.04,0.8804868574388013,0.7604868574388013,True,5.689265708880346
2025-11-14 04:00:00,2025-11-14 03:30:00,30.0,0.15183,0.15126,-0.0027891,1,0.3754198774945579,0.08,0.04,0.3754198774945579,0.2554198774945579,True,5.944685586374904
2025-11-14 08:00:00,2025-11-14 07:30:00,30.0,0.15049,0.14422,-0.00466111,1,4.166389793341767,0.08,0.04,4.166389793341767,4.046389793341767,True,9.991075379716671
2025-11-14 20:00:00,2025-11-14 19:30:00,30.0,0.14681,0.14546,-0.00092574,1,0.9195558885634426,0.08,0.04,0.9195558885634426,0.7995558885634426,True,10.790631268280114
2025-11-15 08:00:00,2025-11-15 07:30:00,30.0,0.13979,0.14312,-0.00097489,1,-2.382144645539738,0.08,0.04,-2.382144645539738,-2.502144645539738,True,8.288486622740376
2025-11-16 08:00:00,2025-11-16 07:30:00,30.0,0.21879,0.19231,-0.01018611,1,12.102929749988574,0.08,0.04,12.102929749988574,11.982929749988575,True,20.27141637272895
2025-11-16 16:00:00,2025-11-16 15:30:00,30.0,0.1823,0.18004,-0.0031506,1,1.2397147558968646,0.08,0.04,1.2397147558968646,1.1197147558968645,True,21.391131128625815
2025-11-16 20:00:00,2025-11-16 19:30:00,30.0,0.20205,0.19792,-0.00578175,1,2.0440485028458277,0.08,0.04,2.0440485028458277,1.9240485028458276,True,23.315179631471644
2025-11-17 12:00:00,2025-11-17 11:30:00,30.0,0.17579,0.17603,-0.00354167,1,-0.136526537345691,0.08,0.04,-0.136526537345691,-0.256526537345691,True,23.05865309412595
2025-11-17 16:00:00,2025-11-17 15:30:00,30.0,0.1872,0.18271,-0.006412,1,2.3985042735042703,0.08,0.04,2.3985042735042703,2.27850427350427,True,25.337157367630223
2025-11-18 04:00:00,2025-11-18 03:30:00,30.0,0.19726,0.19603,-0.00253388,1,0.6235425326979526,0.08,0.04,0.6235425326979526,0.5035425326979526,True,25.840699900328175
2025-11-18 12:00:00,2025-11-18 11:30:00,30.0,0.142,0.13763,-0.01122831,1,3.0774647887323843,0.08,0.04,3.0774647887323843,2.957464788732384,True,28.79816468906056
2025-11-18 16:00:00,2025-11-18 15:30:00,30.0,0.13912,0.14028,-0.01046413,1,-0.8338125359401914,0.08,0.04,-0.8338125359401914,-0.9538125359401914,True,27.84435215312037
2025-11-19 00:00:00,2025-11-18 23:30:00,30.0,0.14336,0.14074,-0.0042016,1,1.8275669642857029,0.08,0.04,1.8275669642857029,1.7075669642857028,True,29.551919117406072
